Latitude Longitude Value
   70.750   72.250 -4.6820526123e+00
   70.750   72.500 -4.8724822998e+00
   70.500   71.500 -4.0892791748e+00
   70.500   71.750 -4.0746307373e+00
   70.500   72.000 -4.1742401123e+00
   70.500   72.250 -4.3666229248e+00
   70.500   72.500 -4.6918182373e+00
   70.250   71.500 -4.1068572998e+00
   70.250   71.750 -4.0043182373e+00
   70.250   72.000 -3.8558807373e+00
   70.250   72.250 -4.1185760498e+00
   70.250   72.500 -4.4183807373e+00
   70.000   71.500 -4.0316619873e+00
   70.000   71.750 -3.8744354248e+00
   70.000   72.000 -3.7240447998e+00
   70.000   72.250 -3.9906463623e+00
   70.000   72.500 -4.2269744873e+00
Latitude Longitude Value
   71.000   71.500 2.6751708984e-01
   71.000   71.750 -1.6510009766e-01
   71.000   72.000 -5.5670166016e-01
   71.000   72.250 -7.2271728516e-01
   71.000   72.500 -8.6822509766e-01
   70.750   71.500 2.1478271484e-01
   70.750   71.750 -6.7443847656e-02
   70.750   72.000 -3.5064697266e-01
   70.750   72.250 -5.1763916016e-01
   70.750   72.500 -6.8560791016e-01
   70.500   71.500 8.1243896484e-01
   70.500   71.750 5.3607177734e-01
   70.500   72.000 2.4993896484e-01
   70.500   72.250 8.0993652344e-02
   70.500   72.500 -1.3970947266e-01
   70.250   71.500 1.2665405273e+00
   70.250   71.750 1.0360717773e+00
   70.250   72.000 8.3587646484e-01
   70.250   72.250 5.7904052734e-01
   70.250   72.500 3.3197021484e-01
   70.000   71.500 1.5341186523e+00
   70.000   71.750 1.3446655273e+00
   70.000   72.000 1.1434936523e+00
   70.000   72.250 8.8275146484e-01
   70.000   72.500 6.2884521484e-01
Latitude Longitude Value
   71.000   71.500 -5.0684051514e+00
   71.000   71.750 -4.9238739014e+00
   71.000   72.000 -4.7031707764e+00
   71.000   72.250 -4.3398895264e+00
   71.000   72.500 -4.0469207764e+00
   70.750   71.500 -5.2588348389e+00
   70.750   71.750 -5.2539520264e+00
   70.750   72.000 -5.2490692139e+00
   70.750   72.250 -5.3105926514e+00
   70.750   72.500 -5.3701629639e+00
   70.500   71.500 -5.4385223389e+00
   70.500   71.750 -5.4238739014e+00
   70.500   72.000 -5.4199676514e+00
   70.500   72.250 -5.4805145264e+00
   70.500   72.500 -5.6201629639e+00
   70.250   71.500 -5.4844207764e+00
   70.250   71.750 -5.4111785889e+00
   70.250   72.000 -5.2998504639e+00
   70.250   72.250 -5.5410614014e+00
   70.250   72.500 -5.7480926514e+00
   70.000   71.500 -5.2480926514e+00
   70.000   71.750 -5.1406707764e+00
   70.000   72.000 -5.0283660889e+00
   70.000   72.250 -5.2734832764e+00
   70.000   72.500 -5.5186004639e+00
Latitude Longitude Value
   71.000   71.500 2.4752960205e+00
   71.000   71.750 2.3239288330e+00
   71.000   72.000 2.1374053955e+00
   71.000   72.250 1.8209991455e+00
   71.000   72.500 1.5114288330e+00
   70.750   71.500 2.5563507080e+00
   70.750   71.750 2.5084991455e+00
   70.750   72.000 2.4596710205e+00
   70.750   72.250 2.2985382080e+00
   70.750   72.500 2.1354522705e+00
   70.500   71.500 2.4958038330e+00
   70.500   71.750 2.4674835205e+00
   70.500   72.000 2.4196319580e+00
   70.500   72.250 2.2545928955e+00
   70.500   72.500 2.2194366455e+00
   70.250   71.500 2.2819366455e+00
   70.250   71.750 2.2155303955e+00
   70.250   72.000 2.1217803955e+00
   70.250   72.250 2.2165069580e+00
   70.250   72.500 2.2663116455e+00
   70.000   71.500 2.0153350830e+00
   70.000   71.750 1.9167022705e+00
   70.000   72.000 1.8229522705e+00
   70.000   72.250 1.9176788330e+00
   70.000   72.500 2.0036163330e+00
Latitude Longitude Value
   71.000   71.500 -3.9098968506e+00
   71.000   71.750 -3.5641937256e+00
   71.000   72.000 -3.2028656006e+00
   71.000   72.250 -2.7897796631e+00
   71.000   72.500 -2.3825531006e+00
   70.750   71.500 -4.1608734131e+00
   70.750   71.750 -4.0280609131e+00
   70.750   72.000 -3.8952484131e+00
   70.750   72.250 -3.7497406006e+00
   70.750   72.500 -3.6032562256e+00
   70.500   71.500 -4.1100921631e+00
   70.500   71.750 -4.0192718506e+00
   70.500   72.000 -3.8854827881e+00
   70.500   72.250 -3.7360687256e+00
   70.500   72.500 -3.6891937256e+00
   70.250   71.500 -3.3141937256e+00
   70.250   71.750 -3.2555999756e+00
   70.250   72.000 -3.2165374756e+00
   70.250   72.250 -3.3005218506e+00
   70.250   72.500 -3.3386077881e+00
   70.000   71.500 -2.5847015381e+00
   70.000   71.750 -2.5241546631e+00
   70.000   72.000 -2.4850921631e+00
   70.000   72.250 -2.5700531006e+00
   70.000   72.500 -2.6491546631e+00
Latitude Longitude Value
   71.000   71.500 -3.0334472656e-01
   71.000   71.750 -6.0021972656e-01
   71.000   72.000 -8.7756347656e-01
   71.000   72.250 -1.1177978516e+00
   71.000   72.500 -1.3746337891e+00
   70.750   71.500 -1.2463378906e-01
   70.750   71.750 -2.3303222656e-01
   70.750   72.000 -3.4240722656e-01
   70.750   72.250 -4.8010253906e-01
   70.750   72.500 -6.1877441406e-01
   70.500   71.500 7.6110839844e-01
   70.500   71.750 6.4978027344e-01
   70.500   72.000 5.3845214844e-01
   70.500   72.250 3.9978027344e-01
   70.500   72.500 3.2067871094e-01
   70.250   71.500 1.4564208984e+00
   70.250   71.750 1.3499755859e+00
   70.250   72.000 1.2484130859e+00
   70.250   72.250 1.2064208984e+00
   70.250   72.500 1.1527099609e+00
   70.000   71.500 1.9818115234e+00
   70.000   71.750 1.9183349609e+00
   70.000   72.000 1.8157958984e+00
   70.000   72.250 1.7718505859e+00
   70.000   72.500 1.7308349609e+00
Latitude Longitude Value
   71.000   71.500 -9.0022277832e+00
   71.000   71.750 -9.3293762207e+00
   71.000   72.000 -9.6799621582e+00
   71.000   72.250 -1.0415313721e+01
   71.000   72.500 -1.1262969971e+01
   70.750   71.500 -8.3850402832e+00
   70.750   71.750 -8.8752746582e+00
   70.750   72.000 -9.3655090332e+00
   70.750   72.250 -1.0416290283e+01
   70.750   72.500 -1.1467071533e+01
   70.500   71.500 -8.4602355957e+00
   70.500   71.750 -9.0110168457e+00
   70.500   72.000 -9.5071105957e+00
   70.500   72.250 -1.0571563721e+01
   70.500   72.500 -1.1753204346e+01
   70.250   71.500 -8.9875793457e+00
   70.250   71.750 -9.4241027832e+00
   70.250   72.000 -9.7707824707e+00
   70.250   72.250 -1.1174102783e+01
   70.250   72.500 -1.2502227783e+01
   70.000   71.500 -9.0090637207e+00
   70.000   71.750 -9.4280090332e+00
   70.000   72.000 -9.7795715332e+00
   70.000   72.250 -1.1199493408e+01
   70.000   72.500 -1.2643829346e+01
Latitude Longitude Value
   71.000   71.500 3.0941162109e+00
   71.000   71.750 3.6741943359e+00
   71.000   72.000 4.1966552734e+00
   71.000   72.250 4.7454833984e+00
   71.000   72.500 5.3997802734e+00
   70.750   71.500 2.6605224609e+00
   70.750   71.750 3.2874755859e+00
   70.750   72.000 3.9134521484e+00
   70.750   72.250 4.7269287109e+00
   70.750   72.500 5.5413818359e+00
   70.500   71.500 2.4652099609e+00
   70.500   71.750 3.0892333984e+00
   70.500   72.000 3.7230224609e+00
   70.500   72.250 4.5472412109e+00
   70.500   72.500 5.3782958984e+00
   70.250   71.500 2.7767333984e+00
   70.250   71.750 3.3441162109e+00
   70.250   72.000 3.8675537109e+00
   70.250   72.250 4.7406005859e+00
   70.250   72.500 5.6019287109e+00
   70.000   71.500 3.1702880859e+00
   70.000   71.750 3.7357177734e+00
   70.000   72.000 4.2659912109e+00
   70.000   72.250 5.1497802734e+00
   70.000   72.500 6.0443115234e+00
Latitude Longitude Value
   71.000   71.500 -4.2786102295e+00
   71.000   71.750 -4.1985321045e+00
   71.000   72.000 -4.1389617920e+00
   71.000   72.250 -4.3450164795e+00
   71.000   72.500 -4.6213836670e+00
   70.750   71.500 -3.2375946045e+00
   70.750   71.750 -3.1887664795e+00
   70.750   72.000 -3.1418914795e+00
   70.750   72.250 -3.5276336670e+00
   70.750   72.500 -3.9143524170e+00
   70.500   71.500 -2.4709930420e+00
   70.500   71.750 -2.4475555420e+00
   70.500   72.000 -2.3997039795e+00
   70.500   72.250 -2.7903289795e+00
   70.500   72.500 -3.0891571045e+00
   70.250   71.500 -2.0530242920e+00
   70.250   71.750 -2.0706024170e+00
   70.250   72.000 -2.1125946045e+00
   70.250   72.250 -2.2766571045e+00
   70.250   72.500 -2.4905242920e+00
   70.000   71.500 -1.8196258545e+00
   70.000   71.750 -1.9094696045e+00
   70.000   72.000 -1.9524383545e+00
   70.000   72.250 -2.1184539795e+00
   70.000   72.500 -2.2971649170e+00
Latitude Longitude Value
   71.000   71.500 2.5650634766e+00
   71.000   71.750 2.5914306641e+00
   71.000   72.000 2.6236572266e+00
   71.000   72.250 2.7935791016e+00
   71.000   72.500 3.0035400391e+00
   70.750   71.500 3.7789306641e+00
   70.750   71.750 4.0826416016e+00
   70.750   72.000 4.3843994141e+00
   70.750   72.250 4.8609619141e+00
   70.750   72.500 5.3345947266e+00
   70.500   71.500 3.9263916016e+00
   70.500   71.750 4.1617431641e+00
   70.500   72.000 4.4713134766e+00
   70.500   72.250 4.9498291016e+00
   70.500   72.500 5.4722900391e+00
   70.250   71.500 4.2935791016e+00
   70.250   71.750 4.4459228516e+00
   70.250   72.000 4.5484619141e+00
   70.250   72.250 4.8648681641e+00
   70.250   72.500 5.2701416016e+00
   70.000   71.500 4.8824462891e+00
   70.000   71.750 5.0084228516e+00
   70.000   72.000 5.1119384766e+00
   70.000   72.250 5.4322509766e+00
   70.000   72.500 5.6949462891e+00
Latitude Longitude Value
   71.000   71.500 -3.2082519531e+00
   71.000   71.750 -3.2131347656e+00
   71.000   72.000 -3.2424316406e+00
   71.000   72.250 -3.4152832031e+00
   71.000   72.500 -3.6027832031e+00
   70.750   71.500 -3.0334472656e+00
   70.750   71.750 -3.0305175781e+00
   70.750   72.000 -3.0285644531e+00
   70.750   72.250 -3.1750488281e+00
   70.750   72.500 -3.3215332031e+00
   70.500   71.500 -2.9826660156e+00
   70.500   71.750 -2.9133300781e+00
   70.500   72.000 -2.9104003906e+00
   70.500   72.250 -3.0588378906e+00
   70.500   72.500 -3.1691894531e+00
   70.250   71.500 -3.0354003906e+00
   70.250   71.750 -2.9318847656e+00
   70.250   72.000 -2.8137207031e+00
   70.250   72.250 -2.9006347656e+00
   70.250   72.500 -2.9953613281e+00
   70.000   71.500 -3.0344238281e+00
   70.000   71.750 -2.9514160156e+00
   70.000   72.000 -2.8322753906e+00
   70.000   72.250 -2.9201660156e+00
   70.000   72.500 -3.0041503906e+00
Latitude Longitude Value
   71.000   71.500 4.7106781006e+00
   71.000   71.750 4.6139984131e+00
   71.000   72.000 4.4850921631e+00
   71.000   72.250 4.3083343506e+00
   71.000   72.500 4.1677093506e+00
   70.750   71.500 4.6276702881e+00
   70.750   71.750 4.7888031006e+00
   70.750   72.000 4.9479827881e+00
   70.750   72.250 5.1296234131e+00
   70.750   72.500 5.3093109131e+00
   70.500   71.500 4.4821624756e+00
   70.500   71.750 4.6921234131e+00
   70.500   72.000 4.8552093506e+00
   70.500   72.250 5.0368499756e+00
   70.500   72.500 5.3141937256e+00
   70.250   71.500 4.2214202881e+00
   70.250   71.750 4.4362640381e+00
   70.250   72.000 4.6491546631e+00
   70.250   72.250 4.9811859131e+00
   70.250   72.500 5.2995452881e+00
   70.000   71.500 3.9831390381e+00
   70.000   71.750 4.1950531006e+00
   70.000   72.000 4.4108734131e+00
   70.000   72.250 4.7468109131e+00
   70.000   72.500 5.1237640381e+00
Latitude Longitude Value
   71.000   71.500 -4.3604583740e+00
   71.000   71.750 -4.3858489990e+00
   71.000   72.000 -4.4317474365e+00
   71.000   72.250 -4.6221771240e+00
   71.000   72.500 -4.8360443115e+00
   70.750   71.500 -4.2569427490e+00
   70.750   71.750 -4.2999114990e+00
   70.750   72.000 -4.3428802490e+00
   70.750   72.250 -4.6426849365e+00
   70.750   72.500 -4.9434661865e+00
   70.500   71.500 -4.1680755615e+00
   70.500   71.750 -4.2295989990e+00
   70.500   72.000 -4.2725677490e+00
   70.500   72.250 -4.5772552490e+00
   70.500   72.500 -4.8780364990e+00
   70.250   71.500 -4.1055755615e+00
   70.250   71.750 -4.1592864990e+00
   70.250   72.000 -4.2061614990e+00
   70.250   72.250 -4.5528411865e+00
   70.250   72.500 -4.8819427490e+00
   70.000   71.500 -4.0547943115e+00
   70.000   71.750 -4.1124114990e+00
   70.000   72.000 -4.1592864990e+00
   70.000   72.250 -4.5098724365e+00
   70.000   72.500 -4.8848724365e+00
Latitude Longitude Value
   71.000   71.500 2.8351440430e+00
   71.000   71.750 2.8390502930e+00
   71.000   72.000 2.8507690430e+00
   71.000   72.250 2.8898315430e+00
   71.000   72.500 2.9249877930e+00
   70.750   71.500 3.0245971680e+00
   70.750   71.750 3.1359252930e+00
   70.750   72.000 3.2472534180e+00
   70.750   72.250 3.4415893555e+00
   70.750   72.500 3.6359252930e+00
   70.500   71.500 2.9874877930e+00
   70.500   71.750 3.1632690430e+00
   70.500   72.000 3.2765502930e+00
   70.500   72.250 3.4728393555e+00
   70.500   72.500 3.7286987305e+00
   70.250   71.500 2.7990112305e+00
   70.250   71.750 3.0031127930e+00
   70.250   72.000 3.2169799805e+00
   70.250   72.250 3.5490112305e+00
   70.250   72.500 3.8556518555e+00
   70.000   71.500 2.7570190430e+00
   70.000   71.750 2.9747924805e+00
   70.000   72.000 3.1915893555e+00
   70.000   72.250 3.5285034180e+00
   70.000   72.500 3.8781127930e+00
Latitude Longitude Value
   71.000   71.500 -4.3336639404e+00
   71.000   71.750 -4.5201873779e+00
   71.000   72.000 -4.7565155029e+00
   71.000   72.250 -5.2828826904e+00
   71.000   72.500 -5.8424530029e+00
   70.750   71.500 -3.9723358154e+00
   70.750   71.750 -4.1549530029e+00
   70.750   72.000 -4.3385467529e+00
   70.750   72.250 -4.9127655029e+00
   70.750   72.500 -5.4879608154e+00
   70.500   71.500 -3.7887420654e+00
   70.500   71.750 -4.0963592529e+00
   70.500   72.000 -4.2819061279e+00
   70.500   72.250 -4.8639373779e+00
   70.500   72.500 -5.3551483154e+00
   70.250   71.500 -2.9596405029e+00
   70.250   71.750 -3.3092498779e+00
   70.250   72.000 -3.6705780029e+00
   70.250   72.250 -4.1363983154e+00
   70.250   72.500 -4.6090545654e+00
   70.000   71.500 -1.9322967529e+00
   70.000   71.750 -2.3004608154e+00
   70.000   72.000 -2.6676483154e+00
   70.000   72.250 -3.1383514404e+00
   70.000   72.500 -3.5914764404e+00
Latitude Longitude Value
   71.000   71.500 -1.3196411133e+00
   71.000   71.750 -1.2483520508e+00
   71.000   72.000 -1.1887817383e+00
   71.000   72.250 -1.1653442383e+00
   71.000   72.500 -1.1350708008e+00
   70.750   71.500 -1.5100708008e+00
   70.750   71.750 -1.4397583008e+00
   70.750   72.000 -1.3684692383e+00
   70.750   72.250 -1.3713989258e+00
   70.750   72.500 -1.3743286133e+00
   70.500   71.500 -1.7708129883e+00
   70.500   71.750 -1.5960083008e+00
   70.500   72.000 -1.5237426758e+00
   70.500   72.250 -1.5266723633e+00
   70.500   72.500 -1.4661254883e+00
   70.250   71.500 -2.3381958008e+00
   70.250   71.750 -2.0608520508e+00
   70.250   72.000 -1.7258911133e+00
   70.250   72.250 -1.5481567383e+00
   70.250   72.500 -1.4133911133e+00
   70.000   71.500 -2.7434692383e+00
   70.000   71.750 -2.3870239258e+00
   70.000   72.000 -2.0481567383e+00
   70.000   72.250 -1.8684692383e+00
   70.000   72.500 -1.6536254883e+00
Latitude Longitude Value
   71.000   71.500 4.9026184082e+00
   71.000   71.750 4.9856262207e+00
   71.000   72.000 5.0754699707e+00
   71.000   72.250 5.2424621582e+00
   71.000   72.500 5.4280090332e+00
   70.750   71.500 5.1526184082e+00
   70.750   71.750 5.2981262207e+00
   70.750   72.000 5.4426574707e+00
   70.750   72.250 5.8069152832e+00
   70.750   72.500 6.1711730957e+00
   70.500   71.500 5.5530090332e+00
   70.500   71.750 5.6819152832e+00
   70.500   72.000 5.8283996582e+00
   70.500   72.250 6.1975402832e+00
   70.500   72.500 6.6760559082e+00
   70.250   71.500 6.4582824707e+00
   70.250   71.750 6.4856262207e+00
   70.250   72.000 6.4436340332e+00
   70.250   72.250 6.9475402832e+00
   70.250   72.500 7.4504699707e+00
   70.000   71.500 7.1975402832e+00
   70.000   71.750 7.1780090332e+00
   70.000   72.000 7.1350402832e+00
   70.000   72.250 7.6448059082e+00
   70.000   72.500 8.1907043457e+00
Latitude Longitude Value
   71.000   71.500 -6.1141662598e+00
   71.000   71.750 -6.2362365723e+00
   71.000   72.000 -6.3260803223e+00
   71.000   72.250 -6.2997131348e+00
   71.000   72.500 -6.2831115723e+00
   70.750   71.500 -5.8221740723e+00
   70.750   71.750 -5.9960021973e+00
   70.750   72.000 -6.1698303223e+00
   70.750   72.250 -6.6004943848e+00
   70.750   72.500 -7.0301818848e+00
   70.500   71.500 -5.4491271973e+00
   70.500   71.750 -5.5477600098e+00
   70.500   72.000 -5.7245178223e+00
   70.500   72.250 -6.1600646973e+00
   70.500   72.500 -6.8534240723e+00
   70.250   71.500 -5.2469787598e+00
   70.250   71.750 -5.2840881348e+00
   70.250   72.000 -5.2879943848e+00
   70.250   72.250 -5.9169006348e+00
   70.250   72.500 -6.5936584473e+00
   70.000   71.500 -4.8749084473e+00
   70.000   71.750 -4.8954162598e+00
   70.000   72.000 -4.8993225098e+00
   70.000   72.250 -5.5350646973e+00
   70.000   72.500 -6.1551818848e+00
Latitude Longitude Value
   71.000   71.500 6.8653259277e+00
   71.000   71.750 6.9161071777e+00
   71.000   72.000 6.9493103027e+00
   71.000   72.250 7.0411071777e+00
   71.000   72.500 7.1866149902e+00
   70.750   71.500 6.7549743652e+00
   70.750   71.750 7.0528259277e+00
   70.750   72.000 7.3506774902e+00
   70.750   72.250 7.9688415527e+00
   70.750   72.500 8.5860290527e+00
   70.500   71.500 7.6348571777e+00
   70.500   71.750 7.7979431152e+00
   70.500   72.000 8.0987243652e+00
   70.500   72.250 8.7247009277e+00
   70.500   72.500 9.4375915527e+00
   70.250   71.500 9.1397399902e+00
   70.250   71.750 9.2129821777e+00
   70.250   72.000 9.2403259277e+00
   70.250   72.250 1.0039154053e+01
   70.250   72.500 1.0812591553e+01
   70.000   71.500 9.7891540527e+00
   70.000   71.750 9.8467712402e+00
   70.000   72.000 9.8750915527e+00
   70.000   72.250 1.0682708740e+01
   70.000   72.500 1.1529388428e+01
Latitude Longitude Value
   71.000   71.500 -1.0343170166e+00
   71.000   71.750 -1.0284576416e+00
   71.000   72.000 -9.7181701660e-01
   71.000   72.250 -8.8685607910e-01
   71.000   72.500 -8.7611389160e-01
   70.750   71.500 -6.3002014160e-01
   70.750   71.750 -7.0912170410e-01
   70.750   72.000 -7.8822326660e-01
   70.750   72.250 -9.5130920410e-01
   70.750   72.500 -1.1134185791e+00
   70.500   71.500 1.3951110840e-01
   70.500   71.750 4.9667358398e-02
   70.500   72.000 -3.2363891602e-02
   70.500   72.250 -1.9544982910e-01
   70.500   72.500 -3.1849670410e-01
   70.250   71.500 1.7820892334e+00
   70.250   71.750 1.6277923584e+00
   70.250   72.000 1.4285736084e+00
   70.250   72.250 1.4461517334e+00
   70.250   72.500 1.4070892334e+00
   70.000   71.500 3.1238861084e+00
   70.000   71.750 2.9500579834e+00
   70.000   72.000 2.7498626709e+00
   70.000   72.250 2.7664642334e+00
   70.000   72.500 2.8270111084e+00
Latitude Longitude Value
   71.000   71.500 -5.6471252441e+00
   71.000   71.750 -5.7301330566e+00
   71.000   72.000 -5.8590393066e+00
   71.000   72.250 -6.3268127441e+00
   71.000   72.500 -6.8482971191e+00
   70.750   71.500 -6.4176330566e+00
